,consignmentId,eventTransactionId,eventName,senderOrgName,originatorId,originatorName,carrierBookingNumber,eventType,sentFromInternal,subEvType,eventOccurrenceTime,vehicleId,voyageId,transportationPhase,terminal,terminalDescription,transportPlanIssuanceTime,transportPlanSequenceNumber,transportPlanTotalNumber,fullStatus,locationType,locationValue,locationDescription,status,consignmentCreationTime,consignmentUpdateTime,createdBy,dateTimeType,transportmeans,milestone
169,9d987980-d9f9-4e10-aa11-8e9ca7808df6,5c0f48b2-0a64-42fd-8e42-c9bfe43b8819,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 06:50:00,9622227,936S,Export,BEANR0869,,2019-09-12 07:25:04,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
170,9d987980-d9f9-4e10-aa11-8e9ca7808df6,30dc238b-19e0-49bf-a344-15e8d0e9e727,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 07:25:04,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
171,9d987980-d9f9-4e10-aa11-8e9ca7808df6,27184f01-0ad6-4870-ad9f-b51482fe874e,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 09:26:00,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
172,9d987980-d9f9-4e10-aa11-8e9ca7808df6,3447e3be-be64-49a3-8392-c72748ef8bfc,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 09:26:00,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
173,9d987980-d9f9-4e10-aa11-8e9ca7808df6,54811fe3-23f1-4f06-bb82-eea1e2636e2b,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 09:26:00,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
174,9d987980-d9f9-4e10-aa11-8e9ca7808df6,647a65ed-86dd-4ea1-8aa9-f50f874ba774,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 09:26:00,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
175,9d987980-d9f9-4e10-aa11-8e9ca7808df6,326459d8-7f5c-4ffc-88a4-8a27b2e2d5d2,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 08:27:00,9622227,936S,Export,BEANR0869,,2019-09-12 09:26:00,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
176,9d987980-d9f9-4e10-aa11-8e9ca7808df6,c0a7cef7-2ba7-4062-ac9d-aff96156c917,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 09:26:00,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
177,9d987980-d9f9-4e10-aa11-8e9ca7808df6,562ff4eb-869c-4b89-83e2-ac0bb1a4d04e,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 10:26:03,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
178,9d987980-d9f9-4e10-aa11-8e9ca7808df6,9f7e202b-48fa-4249-8d35-322a7254e262,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 10:26:03,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
179,9d987980-d9f9-4e10-aa11-8e9ca7808df6,566562cd-b20b-4cac-8463-2d527b48db70,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 10:26:03,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
180,9d987980-d9f9-4e10-aa11-8e9ca7808df6,96e386b2-1e6a-4b1c-a427-f824f9b5037b,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 10:26:03,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
181,9d987980-d9f9-4e10-aa11-8e9ca7808df6,c397765c-b703-4f50-b27c-4b73e4d5f100,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 09:37:00,9622227,936S,Export,BEANR0869,,2019-09-12 10:26:03,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
182,9d987980-d9f9-4e10-aa11-8e9ca7808df6,cf66af6b-34aa-4561-a30a-0d17bbce5beb,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 10:26:03,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
183,9d987980-d9f9-4e10-aa11-8e9ca7808df6,3c012e5c-0ac9-4588-80e2-542d75b5e791,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 11:26:01,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
184,9d987980-d9f9-4e10-aa11-8e9ca7808df6,6fb37481-8c35-456a-8ed3-a1cd0f95a816,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 11:26:01,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
185,9d987980-d9f9-4e10-aa11-8e9ca7808df6,f705968a-7071-498f-b881-67435a4f92c4,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 11:26:01,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
186,9d987980-d9f9-4e10-aa11-8e9ca7808df6,82d1b5ec-2756-4f93-9a05-56916b66c0b6,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 11:26:01,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
187,9d987980-d9f9-4e10-aa11-8e9ca7808df6,2ecd82fe-c881-43b4-ba74-ce2f5bbdbae1,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 10:24:00,9622227,936S,Export,BEANR0869,,2019-09-12 11:26:01,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
188,9d987980-d9f9-4e10-aa11-8e9ca7808df6,d72949d7-2eaa-4965-9d0a-8dd5fb90d722,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 11:26:01,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
189,9d987980-d9f9-4e10-aa11-8e9ca7808df6,7bfdb552-0e8c-4a78-80a6-09d64435143d,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 12:27:01,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
190,9d987980-d9f9-4e10-aa11-8e9ca7808df6,e15d03de-ffef-45c9-8101-586db4ff3146,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 12:27:01,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
191,9d987980-d9f9-4e10-aa11-8e9ca7808df6,376d7252-c2e1-4872-a7d4-7b17a8d0e107,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 12:27:01,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
192,9d987980-d9f9-4e10-aa11-8e9ca7808df6,b437bd90-84a4-46cc-a27e-87b502c75604,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 12:27:01,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
193,9d987980-d9f9-4e10-aa11-8e9ca7808df6,5b28b651-7d6c-42b0-9db9-2d7b0451c6da,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 11:23:00,9622227,936S,Export,BEANR0869,,2019-09-12 12:27:01,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
194,9d987980-d9f9-4e10-aa11-8e9ca7808df6,7276c13a-70ce-4f3a-89df-b4a36e57d3a5,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 12:27:01,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
195,9d987980-d9f9-4e10-aa11-8e9ca7808df6,d5eafb9a-e302-4527-b5fa-f71e44cf8898,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 13:29:02,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
196,9d987980-d9f9-4e10-aa11-8e9ca7808df6,15df099f-e881-4025-b6d7-10105d0b606f,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 13:29:02,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
197,9d987980-d9f9-4e10-aa11-8e9ca7808df6,84f83cc9-ee33-4ab0-b2f6-71f976daa606,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 13:29:02,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
198,9d987980-d9f9-4e10-aa11-8e9ca7808df6,c3f82287-b8c8-4823-b3b8-95dc7f391c83,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 13:29:02,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
199,9d987980-d9f9-4e10-aa11-8e9ca7808df6,8ef54502-39d3-42be-bd19-6175da0e4849,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 12:39:00,9622227,936S,Export,BEANR0869,,2019-09-12 13:29:02,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
200,9d987980-d9f9-4e10-aa11-8e9ca7808df6,8eb35c0a-9292-43fe-84ed-5d6cf7ff6d0c,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 13:29:02,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
201,9d987980-d9f9-4e10-aa11-8e9ca7808df6,cd9a3734-4604-4ce6-95af-7384320ff330,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 14:30:03,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
202,9d987980-d9f9-4e10-aa11-8e9ca7808df6,9d9320ba-9ea9-43a0-a667-edfbcc67e6bc,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 14:30:03,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
203,9d987980-d9f9-4e10-aa11-8e9ca7808df6,81275880-9981-453a-96a7-35ff5c3a87cd,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 14:30:03,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
204,9d987980-d9f9-4e10-aa11-8e9ca7808df6,b89074cf-d121-4f3f-80b7-7765ed13db57,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 14:30:03,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
205,9d987980-d9f9-4e10-aa11-8e9ca7808df6,de991924-61ba-4560-a959-14880b34c0ed,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 11:50:00,9622227,936S,Export,BEANR0869,,2019-09-12 14:30:03,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
206,9d987980-d9f9-4e10-aa11-8e9ca7808df6,5a8cbf2d-0029-434d-aaba-d9ed3f037269,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 14:30:03,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
207,9d987980-d9f9-4e10-aa11-8e9ca7808df6,bd5a5d5e-1670-4292-b42d-5d140b55a8c5,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 16:26:05,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
208,9d987980-d9f9-4e10-aa11-8e9ca7808df6,354c645f-e230-4a0f-b497-cce3380e49ea,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 16:26:05,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
209,9d987980-d9f9-4e10-aa11-8e9ca7808df6,039abe62-811b-495b-b92f-955f9137abc0,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 16:26:05,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
210,9d987980-d9f9-4e10-aa11-8e9ca7808df6,a98e0eb0-1183-4a03-9e39-188b951a51c1,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 16:26:05,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
211,9d987980-d9f9-4e10-aa11-8e9ca7808df6,8bc9f0f3-0476-4f19-a8c0-cd6ed68ad849,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-19 03:00:00,9622241,937S,Export,BEANR0869,,2019-09-12 16:26:05,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
212,9d987980-d9f9-4e10-aa11-8e9ca7808df6,19303bc0-46ec-4cc7-b9e6-0ce52357479b,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-10-05 07:00:00,9622241,937S,Export,BRSSZSANT,,2019-09-12 16:26:05,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
213,9d987980-d9f9-4e10-aa11-8e9ca7808df6,8914fea1-c6af-4844-9ae1-707ec13dc337,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-13 11:25:00,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
214,9d987980-d9f9-4e10-aa11-8e9ca7808df6,0524c9f1-0035-4d7d-a9f0-032306efec06,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-13 11:25:00,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
215,9d987980-d9f9-4e10-aa11-8e9ca7808df6,5a7580e3-604a-4aad-848d-7027d763bdb1,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-13 11:25:00,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
216,9d987980-d9f9-4e10-aa11-8e9ca7808df6,532a4ba1-72d0-4498-9004-33e58d65a6ba,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-13 11:25:00,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
217,9d987980-d9f9-4e10-aa11-8e9ca7808df6,9f34113e-72eb-4cc4-aa25-10587c59c2ff,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-19 03:00:00,9622241,937S,Export,BEANR0869,,2019-09-13 11:25:00,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
218,9d987980-d9f9-4e10-aa11-8e9ca7808df6,15cae22e-b530-4fe4-9260-84558b1253ee,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-10-05 07:00:00,9622241,937S,Export,BRSSZSANT,,2019-09-13 11:25:00,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
219,9d987980-d9f9-4e10-aa11-8e9ca7808df6,9caed787-2d64-4229-b1c9-4812ef9acf3a,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-13 22:25:06,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
220,9d987980-d9f9-4e10-aa11-8e9ca7808df6,e6889cce-d656-4483-8135-f816f9bc6463,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-13 22:25:06,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
221,9d987980-d9f9-4e10-aa11-8e9ca7808df6,0758f5f8-9fc7-440e-9ff7-fd7d74bc260e,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-13 22:25:06,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
222,9d987980-d9f9-4e10-aa11-8e9ca7808df6,248ed19b-8269-49c7-81ed-b2d9b3af3f80,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-13 22:25:06,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
223,9d987980-d9f9-4e10-aa11-8e9ca7808df6,171aaf84-9510-4e12-83fe-5f8e9c39000a,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-19 03:00:00,9622241,937S,Export,BEANR0869,,2019-09-13 22:25:06,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
224,9d987980-d9f9-4e10-aa11-8e9ca7808df6,76df1e99-1841-47d5-a6f0-700838e08e54,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-10-05 07:00:00,9622241,937S,Export,BRSSZSANT,,2019-09-13 22:25:06,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
